date,season,year,month,hour,workingday,total,time_category
2011-01-22,Spring,2011,Jan,18,0,54,Evening
2011-01-22,Spring,2011,Jan,19,0,59,Evening
2011-01-22,Spring,2011,Jan,20,0,45,Night
2011-01-22,Spring,2011,Jan,21,0,39,Night
2011-01-22,Spring,2011,Jan,22,0,30,Night
2011-01-22,Spring,2011,Jan,23,0,33,Night
2011-01-23,Spring,2011,Jan,0,0,22,Night
2011-01-23,Spring,2011,Jan,1,0,13,Night
2011-01-23,Spring,2011,Jan,2,0,18,Night
2011-01-23,Spring,2011,Jan,3,0,5,Night
2011-01-23,Spring,2011,Jan,5,0,3,Night
2011-01-23,Spring,2011,Jan,6,0,1,Morning
2011-01-23,Spring,2011,Jan,7,0,2,Morning
2011-01-23,Spring,2011,Jan,8,0,19,Morning
2011-01-23,Spring,2011,Jan,9,0,28,Morning
2011-01-23,Spring,2011,Jan,10,0,58,Afternoon
2011-01-23,Spring,2011,Jan,11,0,99,Afternoon
2011-01-23,Spring,2011,Jan,12,0,116,Afternoon
2011-01-23,Spring,2011,Jan,13,0,87,Afternoon
2011-01-23,Spring,2011,Jan,14,0,110,Afternoon
2011-01-23,Spring,2011,Jan,15,0,77,Afternoon
2011-01-23,Spring,2011,Jan,16,0,65,Evening
2011-01-23,Spring,2011,Jan,17,0,55,Evening
2011-01-23,Spring,2011,Jan,18,0,49,Evening
2011-01-23,Spring,2011,Jan,19,0,50,Evening
2011-01-23,Spring,2011,Jan,20,0,35,Night
2011-01-23,Spring,2011,Jan,21,0,25,Night
2011-01-23,Spring,2011,Jan,22,0,28,Night
2011-01-23,Spring,2011,Jan,23,0,21,Night
2011-01-24,Spring,2011,Jan,0,1,7,Night
2011-01-24,Spring,2011,Jan,1,1,1,Night
2011-01-24,Spring,2011,Jan,3,1,1,Night
2011-01-24,Spring,2011,Jan,4,1,1,Night
2011-01-24,Spring,2011,Jan,5,1,5,Night
2011-01-24,Spring,2011,Jan,6,1,15,Morning
2011-01-24,Spring,2011,Jan,7,1,84,Morning
2011-01-24,Spring,2011,Jan,8,1,177,Morning
2011-01-24,Spring,2011,Jan,9,1,102,Morning
2011-01-24,Spring,2011,Jan,10,1,40,Afternoon
2011-01-24,Spring,2011,Jan,11,1,46,Afternoon
2011-01-24,Spring,2011,Jan,12,1,63,Afternoon
2011-01-24,Spring,2011,Jan,13,1,60,Afternoon
2011-01-24,Spring,2011,Jan,14,1,45,Afternoon
2011-01-24,Spring,2011,Jan,15,1,57,Afternoon
2011-01-24,Spring,2011,Jan,16,1,70,Evening
2011-01-24,Spring,2011,Jan,17,1,184,Evening
2011-01-24,Spring,2011,Jan,18,1,153,Evening
2011-01-24,Spring,2011,Jan,19,1,106,Evening
2011-01-24,Spring,2011,Jan,20,1,81,Night
2011-01-24,Spring,2011,Jan,21,1,59,Night
2011-01-24,Spring,2011,Jan,22,1,35,Night
2011-01-24,Spring,2011,Jan,23,1,24,Night
2011-01-25,Spring,2011,Jan,0,1,9,Night
2011-01-25,Spring,2011,Jan,1,1,5,Night
2011-01-25,Spring,2011,Jan,2,1,2,Night
2011-01-25,Spring,2011,Jan,4,1,1,Night
2011-01-25,Spring,2011,Jan,5,1,9,Night
2011-01-25,Spring,2011,Jan,6,1,36,Morning
2011-01-25,Spring,2011,Jan,7,1,108,Morning
2011-01-25,Spring,2011,Jan,8,1,238,Morning
2011-01-25,Spring,2011,Jan,9,1,144,Morning
2011-01-25,Spring,2011,Jan,10,1,55,Afternoon
2011-01-25,Spring,2011,Jan,11,1,61,Afternoon
2011-01-25,Spring,2011,Jan,12,1,106,Afternoon
2011-01-25,Spring,2011,Jan,13,1,93,Afternoon
2011-01-25,Spring,2011,Jan,14,1,68,Afternoon
2011-01-25,Spring,2011,Jan,15,1,84,Afternoon
2011-01-25,Spring,2011,Jan,16,1,116,Evening
2011-01-25,Spring,2011,Jan,17,1,222,Evening
2011-01-25,Spring,2011,Jan,18,1,225,Evening
2011-01-25,Spring,2011,Jan,19,1,146,Evening
2011-01-25,Spring,2011,Jan,20,1,119,Night
2011-01-25,Spring,2011,Jan,21,1,45,Night
2011-01-25,Spring,2011,Jan,22,1,53,Night
2011-01-25,Spring,2011,Jan,23,1,40,Night
2011-01-26,Spring,2011,Jan,0,1,17,Night
2011-01-26,Spring,2011,Jan,1,1,5,Night
2011-01-26,Spring,2011,Jan,2,1,10,Night
2011-01-26,Spring,2011,Jan,5,1,1,Night
2011-01-26,Spring,2011,Jan,6,1,8,Morning
2011-01-26,Spring,2011,Jan,7,1,30,Morning
2011-01-26,Spring,2011,Jan,8,1,72,Morning
2011-01-26,Spring,2011,Jan,9,1,58,Morning
2011-01-26,Spring,2011,Jan,10,1,28,Afternoon
2011-01-26,Spring,2011,Jan,11,1,41,Afternoon
2011-01-26,Spring,2011,Jan,12,1,48,Afternoon
2011-01-26,Spring,2011,Jan,13,1,47,Afternoon
2011-01-26,Spring,2011,Jan,14,1,36,Afternoon
2011-01-26,Spring,2011,Jan,15,1,43,Afternoon
2011-01-26,Spring,2011,Jan,16,1,36,Evening
2011-01-26,Spring,2011,Jan,17,1,26,Evening
2011-01-27,Spring,2011,Jan,16,1,24,Evening
2011-01-27,Spring,2011,Jan,17,1,84,Evening
2011-01-27,Spring,2011,Jan,18,1,104,Evening
2011-01-27,Spring,2011,Jan,19,1,79,Evening
2011-01-27,Spring,2011,Jan,20,1,59,Night
2011-01-27,Spring,2011,Jan,21,1,38,Night
2011-01-27,Spring,2011,Jan,22,1,27,Night
2011-01-27,Spring,2011,Jan,23,1,16,Night
2011-01-28,Spring,2011,Jan,0,1,9,Night
2011-01-28,Spring,2011,Jan,1,1,3,Night
2011-01-28,Spring,2011,Jan,2,1,2,Night
2011-01-28,Spring,2011,Jan,3,1,1,Night
2011-01-28,Spring,2011,Jan,5,1,4,Night
2011-01-28,Spring,2011,Jan,6,1,16,Morning
2011-01-28,Spring,2011,Jan,7,1,60,Morning
2011-01-28,Spring,2011,Jan,8,1,157,Morning
2011-01-28,Spring,2011,Jan,9,1,101,Morning
2011-01-28,Spring,2011,Jan,10,1,49,Afternoon
2011-01-28,Spring,2011,Jan,11,1,30,Afternoon
2011-01-28,Spring,2011,Jan,12,1,29,Afternoon
2011-01-28,Spring,2011,Jan,13,1,31,Afternoon
2011-01-28,Spring,2011,Jan,14,1,38,Afternoon
2011-01-28,Spring,2011,Jan,15,1,41,Afternoon
2011-01-28,Spring,2011,Jan,16,1,80,Evening
2011-01-28,Spring,2011,Jan,17,1,149,Evening
2011-01-28,Spring,2011,Jan,18,1,109,Evening
2011-01-28,Spring,2011,Jan,19,1,89,Evening
2011-01-28,Spring,2011,Jan,20,1,62,Night
2011-01-28,Spring,2011,Jan,21,1,58,Night
2011-01-28,Spring,2011,Jan,22,1,26,Night
2011-01-28,Spring,2011,Jan,23,1,23,Night
2011-01-29,Spring,2011,Jan,0,0,28,Night
2011-01-29,Spring,2011,Jan,1,0,20,Night
2011-01-29,Spring,2011,Jan,2,0,15,Night
2011-01-29,Spring,2011,Jan,3,0,8,Night
2011-01-29,Spring,2011,Jan,4,0,3,Night
2011-01-29,Spring,2011,Jan,6,0,2,Morning
2011-01-29,Spring,2011,Jan,7,0,5,Morning
2011-01-29,Spring,2011,Jan,8,0,34,Morning
2011-01-29,Spring,2011,Jan,9,0,34,Morning
2011-01-29,Spring,2011,Jan,10,0,55,Afternoon
2011-01-29,Spring,2011,Jan,11,0,64,Afternoon
2011-01-29,Spring,2011,Jan,12,0,78,Afternoon
2011-01-29,Spring,2011,Jan,13,0,65,Afternoon
2011-01-29,Spring,2011,Jan,14,0,99,Afternoon
2011-01-29,Spring,2011,Jan,15,0,120,Afternoon
2011-01-29,Spring,2011,Jan,16,0,107,Evening
2011-01-29,Spring,2011,Jan,17,0,91,Evening
2011-01-29,Spring,2011,Jan,18,0,68,Evening
2011-01-29,Spring,2011,Jan,19,0,58,Evening
2011-01-29,Spring,2011,Jan,20,0,43,Night
2011-01-29,Spring,2011,Jan,21,0,36,Night
2011-01-29,Spring,2011,Jan,22,0,32,Night
2011-01-29,Spring,2011,Jan,23,0,33,Night
2011-01-30,Spring,2011,Jan,0,0,33,Night
2011-01-30,Spring,2011,Jan,1,0,29,Night
2011-01-30,Spring,2011,Jan,2,0,11,Night
2011-01-30,Spring,2011,Jan,3,0,8,Night
2011-01-30,Spring,2011,Jan,4,0,1,Night
2011-01-30,Spring,2011,Jan,5,0,3,Night
2011-01-30,Spring,2011,Jan,7,0,3,Morning
2011-01-30,Spring,2011,Jan,8,0,12,Morning
2011-01-30,Spring,2011,Jan,9,0,38,Morning
2011-01-30,Spring,2011,Jan,10,0,64,Afternoon
2011-01-30,Spring,2011,Jan,11,0,59,Afternoon
2011-01-30,Spring,2011,Jan,12,0,97,Afternoon
2011-01-30,Spring,2011,Jan,13,0,84,Afternoon
2011-01-30,Spring,2011,Jan,14,0,122,Afternoon
2011-01-30,Spring,2011,Jan,15,0,109,Afternoon
2011-01-30,Spring,2011,Jan,16,0,123,Evening
2011-01-30,Spring,2011,Jan,17,0,77,Evening
2011-01-30,Spring,2011,Jan,18,0,65,Evening
2011-01-30,Spring,2011,Jan,19,0,55,Evening
2011-01-30,Spring,2011,Jan,20,0,33,Night
2011-01-30,Spring,2011,Jan,21,0,28,Night
2011-01-30,Spring,2011,Jan,22,0,21,Night
2011-01-30,Spring,2011,Jan,23,0,21,Night
2011-01-31,Spring,2011,Jan,0,1,7,Night
2011-01-31,Spring,2011,Jan,1,1,7,Night
2011-01-31,Spring,2011,Jan,2,1,1,Night
2011-01-31,Spring,2011,Jan,3,1,2,Night
2011-01-31,Spring,2011,Jan,4,1,2,Night
2011-01-31,Spring,2011,Jan,5,1,8,Night
2011-01-31,Spring,2011,Jan,6,1,37,Morning
2011-01-31,Spring,2011,Jan,7,1,72,Morning
2011-01-31,Spring,2011,Jan,8,1,185,Morning
2011-01-31,Spring,2011,Jan,9,1,112,Morning
2011-01-31,Spring,2011,Jan,10,1,69,Afternoon
2011-01-31,Spring,2011,Jan,11,1,48,Afternoon
2011-01-31,Spring,2011,Jan,12,1,68,Afternoon
2011-01-31,Spring,2011,Jan,13,1,54,Afternoon
2011-01-31,Spring,2011,Jan,14,1,86,Afternoon
2011-01-31,Spring,2011,Jan,15,1,44,Afternoon
2011-01-31,Spring,2011,Jan,16,1,86,Evening
2011-01-31,Spring,2011,Jan,17,1,161,Evening
2011-01-31,Spring,2011,Jan,18,1,156,Evening
2011-01-31,Spring,2011,Jan,19,1,111,Evening
2011-01-31,Spring,2011,Jan,20,1,78,Night
2011-01-31,Spring,2011,Jan,21,1,56,Night
2011-01-31,Spring,2011,Jan,22,1,34,Night
2011-01-31,Spring,2011,Jan,23,1,17,Night
2011-02-01,Spring,2011,Feb,0,1,8,Night
2011-02-01,Spring,2011,Feb,1,1,3,Night
2011-02-01,Spring,2011,Feb,2,1,2,Night
2011-02-01,Spring,2011,Feb,3,1,2,Night
2011-02-01,Spring,2011,Feb,5,1,3,Night
2011-02-01,Spring,2011,Feb,6,1,22,Morning
2011-02-01,Spring,2011,Feb,7,1,52,Morning
2011-02-01,Spring,2011,Feb,8,1,135,Morning
2011-02-01,Spring,2011,Feb,9,1,116,Morning
2011-02-01,Spring,2011,Feb,10,1,47,Afternoon
2011-02-01,Spring,2011,Feb,11,1,51,Afternoon
2011-02-01,Spring,2011,Feb,12,1,55,Afternoon
2011-02-01,Spring,2011,Feb,13,1,52,Afternoon
2011-02-01,Spring,2011,Feb,14,1,54,Afternoon
2011-02-01,Spring,2011,Feb,15,1,52,Afternoon
2011-02-01,Spring,2011,Feb,16,1,64,Evening
2011-02-01,Spring,2011,Feb,17,1,176,Evening
2011-02-01,Spring,2011,Feb,18,1,168,Evening
2011-02-01,Spring,2011,Feb,19,1,108,Evening
2011-02-01,Spring,2011,Feb,20,1,74,Night
2011-02-01,Spring,2011,Feb,21,1,64,Night
2011-02-01,Spring,2011,Feb,22,1,36,Night
2011-02-01,Spring,2011,Feb,23,1,16,Night
2011-02-02,Spring,2011,Feb,0,1,2,Night
2011-02-02,Spring,2011,Feb,1,1,3,Night
2011-02-02,Spring,2011,Feb,2,1,4,Night
2011-02-02,Spring,2011,Feb,3,1,1,Night
2011-02-02,Spring,2011,Feb,4,1,1,Night
2011-02-02,Spring,2011,Feb,5,1,3,Night
2011-02-02,Spring,2011,Feb,6,1,18,Morning
2011-02-02,Spring,2011,Feb,7,1,49,Morning
2011-02-02,Spring,2011,Feb,8,1,155,Morning
2011-02-02,Spring,2011,Feb,9,1,123,Morning
2011-02-02,Spring,2011,Feb,10,1,61,Afternoon
2011-02-02,Spring,2011,Feb,11,1,52,Afternoon
2011-02-02,Spring,2011,Feb,12,1,64,Afternoon
2011-02-02,Spring,2011,Feb,13,1,75,Afternoon
2011-02-02,Spring,2011,Feb,14,1,63,Afternoon
2011-02-02,Spring,2011,Feb,15,1,76,Afternoon
2011-02-02,Spring,2011,Feb,16,1,103,Evening
2011-02-02,Spring,2011,Feb,17,1,190,Evening
2011-02-02,Spring,2011,Feb,18,1,182,Evening
2011-02-02,Spring,2011,Feb,19,1,91,Evening
2011-02-02,Spring,2011,Feb,20,1,75,Night
2011-02-02,Spring,2011,Feb,21,1,63,Night
2011-02-02,Spring,2011,Feb,22,1,40,Night
2011-02-02,Spring,2011,Feb,23,1,32,Night
2011-02-03,Spring,2011,Feb,0,1,12,Night
2011-02-03,Spring,2011,Feb,1,1,5,Night
2011-02-03,Spring,2011,Feb,2,1,2,Night
2011-02-03,Spring,2011,Feb,3,1,1,Night
2011-02-03,Spring,2011,Feb,5,1,2,Night
2011-02-03,Spring,2011,Feb,6,1,39,Morning
2011-02-03,Spring,2011,Feb,7,1,87,Morning
2011-02-03,Spring,2011,Feb,8,1,188,Morning
2011-02-03,Spring,2011,Feb,9,1,133,Morning
2011-02-03,Spring,2011,Feb,10,1,52,Afternoon
2011-02-03,Spring,2011,Feb,11,1,64,Afternoon
2011-02-03,Spring,2011,Feb,12,1,69,Afternoon
2011-02-03,Spring,2011,Feb,13,1,51,Afternoon
2011-02-03,Spring,2011,Feb,14,1,47,Afternoon
2011-02-03,Spring,2011,Feb,15,1,60,Afternoon
2011-02-03,Spring,2011,Feb,16,1,78,Evening
2011-02-03,Spring,2011,Feb,17,1,175,Evening
2011-02-03,Spring,2011,Feb,18,1,147,Evening
2011-02-03,Spring,2011,Feb,19,1,96,Evening
2011-02-03,Spring,2011,Feb,20,1,109,Night
2011-02-03,Spring,2011,Feb,21,1,54,Night
2011-02-03,Spring,2011,Feb,22,1,41,Night
2011-02-03,Spring,2011,Feb,23,1,38,Night
2011-02-04,Spring,2011,Feb,0,1,13,Night
2011-02-04,Spring,2011,Feb,1,1,7,Night
2011-02-04,Spring,2011,Feb,2,1,1,Night
2011-02-04,Spring,2011,Feb,3,1,1,Night
2011-02-04,Spring,2011,Feb,5,1,7,Night
2011-02-04,Spring,2011,Feb,6,1,28,Morning
2011-02-04,Spring,2011,Feb,7,1,87,Morning
2011-02-04,Spring,2011,Feb,8,1,220,Morning
2011-02-04,Spring,2011,Feb,9,1,127,Morning
2011-02-04,Spring,2011,Feb,10,1,51,Afternoon
2011-02-04,Spring,2011,Feb,11,1,64,Afternoon
2011-02-04,Spring,2011,Feb,12,1,86,Afternoon
2011-02-04,Spring,2011,Feb,13,1,82,Afternoon
2011-02-04,Spring,2011,Feb,14,1,91,Afternoon
2011-02-04,Spring,2011,Feb,15,1,90,Afternoon
2011-02-04,Spring,2011,Feb,16,1,99,Evening
2011-02-04,Spring,2011,Feb,17,1,205,Evening
2011-02-04,Spring,2011,Feb,18,1,155,Evening
2011-02-04,Spring,2011,Feb,19,1,103,Evening
2011-02-04,Spring,2011,Feb,20,1,71,Night
2011-02-04,Spring,2011,Feb,21,1,43,Night
2011-02-04,Spring,2011,Feb,22,1,46,Night
2011-02-04,Spring,2011,Feb,23,1,31,Night
2011-02-05,Spring,2011,Feb,0,0,39,Night
2011-02-05,Spring,2011,Feb,1,0,18,Night
2011-02-05,Spring,2011,Feb,2,0,17,Night
2011-02-05,Spring,2011,Feb,3,0,11,Night
2011-02-05,Spring,2011,Feb,4,0,8,Night
2011-02-05,Spring,2011,Feb,5,0,9,Night
2011-02-05,Spring,2011,Feb,6,0,4,Morning
2011-02-05,Spring,2011,Feb,7,0,4,Morning
2011-02-05,Spring,2011,Feb,8,0,10,Morning
2011-02-05,Spring,2011,Feb,9,0,20,Morning
2011-02-05,Spring,2011,Feb,10,0,34,Afternoon
2011-02-05,Spring,2011,Feb,11,0,47,Afternoon
2011-02-05,Spring,2011,Feb,12,0,52,Afternoon
2011-02-05,Spring,2011,Feb,13,0,72,Afternoon
2011-02-05,Spring,2011,Feb,14,0,55,Afternoon
2011-02-05,Spring,2011,Feb,15,0,60,Afternoon
2011-02-05,Spring,2011,Feb,16,0,71,Evening
2011-02-05,Spring,2011,Feb,17,0,78,Evening
2011-02-05,Spring,2011,Feb,18,0,83,Evening
2011-02-05,Spring,2011,Feb,19,0,84,Evening
2011-02-05,Spring,2011,Feb,20,0,69,Night
2011-02-05,Spring,2011,Feb,21,0,56,Night
2011-02-05,Spring,2011,Feb,22,0,45,Night
2011-02-05,Spring,2011,Feb,23,0,59,Night
2011-02-06,Spring,2011,Feb,0,0,39,Night
2011-02-06,Spring,2011,Feb,1,0,44,Night
2011-02-06,Spring,2011,Feb,2,0,20,Night
2011-02-06,Spring,2011,Feb,3,0,13,Night
2011-02-06,Spring,2011,Feb,4,0,2,Night
2011-02-06,Spring,2011,Feb,5,0,1,Night
2011-02-06,Spring,2011,Feb,6,0,1,Morning
2011-02-06,Spring,2011,Feb,7,0,8,Morning
2011-02-06,Spring,2011,Feb,8,0,23,Morning
2011-02-06,Spring,2011,Feb,9,0,45,Morning
2011-02-06,Spring,2011,Feb,10,0,89,Afternoon
2011-02-06,Spring,2011,Feb,11,0,117,Afternoon
2011-02-06,Spring,2011,Feb,12,0,174,Afternoon
2011-02-06,Spring,2011,Feb,13,0,182,Afternoon
2011-02-06,Spring,2011,Feb,14,0,161,Afternoon
2011-02-06,Spring,2011,Feb,15,0,182,Afternoon
2011-02-06,Spring,2011,Feb,16,0,157,Evening
2011-02-06,Spring,2011,Feb,17,0,121,Evening
2011-02-06,Spring,2011,Feb,18,0,78,Evening
2011-02-06,Spring,2011,Feb,19,0,21,Evening
2011-02-06,Spring,2011,Feb,20,0,26,Night
2011-02-06,Spring,2011,Feb,21,0,27,Night
2011-02-06,Spring,2011,Feb,22,0,62,Night
2011-02-06,Spring,2011,Feb,23,0,30,Night
2011-02-07,Spring,2011,Feb,0,1,15,Night
2011-02-07,Spring,2011,Feb,1,1,5,Night
2011-02-07,Spring,2011,Feb,2,1,3,Night
2011-02-07,Spring,2011,Feb,3,1,1,Night
2011-02-07,Spring,2011,Feb,4,1,2,Night
2011-02-07,Spring,2011,Feb,5,1,10,Night
2011-02-07,Spring,2011,Feb,6,1,30,Morning
2011-02-07,Spring,2011,Feb,7,1,95,Morning
2011-02-07,Spring,2011,Feb,8,1,230,Morning
2011-02-07,Spring,2011,Feb,9,1,118,Morning
2011-02-07,Spring,2011,Feb,10,1,55,Afternoon
2011-02-07,Spring,2011,Feb,11,1,47,Afternoon
2011-02-07,Spring,2011,Feb,12,1,66,Afternoon
2011-02-07,Spring,2011,Feb,13,1,64,Afternoon
2011-02-07,Spring,2011,Feb,14,1,60,Afternoon
2011-02-07,Spring,2011,Feb,15,1,50,Afternoon
2011-02-07,Spring,2011,Feb,16,1,114,Evening
2011-02-07,Spring,2011,Feb,17,1,216,Evening
2011-02-07,Spring,2011,Feb,18,1,175,Evening
2011-02-07,Spring,2011,Feb,19,1,128,Evening
2011-02-07,Spring,2011,Feb,20,1,88,Night
2011-02-07,Spring,2011,Feb,21,1,78,Night
2011-02-07,Spring,2011,Feb,22,1,37,Night
2011-02-07,Spring,2011,Feb,23,1,25,Night
2011-02-08,Spring,2011,Feb,0,1,10,Night
2011-02-08,Spring,2011,Feb,1,1,4,Night
2011-02-08,Spring,2011,Feb,2,1,2,Night
2011-02-08,Spring,2011,Feb,3,1,1,Night
2011-02-08,Spring,2011,Feb,4,1,3,Night
2011-02-08,Spring,2011,Feb,5,1,2,Night
2011-02-08,Spring,2011,Feb,6,1,39,Morning
2011-02-08,Spring,2011,Feb,7,1,100,Morning
2011-02-08,Spring,2011,Feb,8,1,243,Morning
2011-02-08,Spring,2011,Feb,9,1,135,Morning
2011-02-08,Spring,2011,Feb,10,1,48,Afternoon
2011-02-08,Spring,2011,Feb,11,1,50,Afternoon
2011-02-08,Spring,2011,Feb,12,1,65,Afternoon
2011-02-08,Spring,2011,Feb,13,1,50,Afternoon
2011-02-08,Spring,2011,Feb,14,1,64,Afternoon
2011-02-08,Spring,2011,Feb,15,1,51,Afternoon
2011-02-08,Spring,2011,Feb,16,1,83,Evening
2011-02-08,Spring,2011,Feb,17,1,176,Evening
2011-02-08,Spring,2011,Feb,18,1,152,Evening
2011-02-08,Spring,2011,Feb,19,1,101,Evening
2011-02-08,Spring,2011,Feb,20,1,56,Night
2011-02-08,Spring,2011,Feb,21,1,54,Night
2011-02-08,Spring,2011,Feb,22,1,29,Night
2011-02-08,Spring,2011,Feb,23,1,12,Night
2011-02-09,Spring,2011,Feb,0,1,17,Night
2011-02-09,Spring,2011,Feb,1,1,7,Night
2011-02-09,Spring,2011,Feb,2,1,3,Night
2011-02-09,Spring,2011,Feb,3,1,2,Night
2011-02-09,Spring,2011,Feb,5,1,7,Night
2011-02-09,Spring,2011,Feb,6,1,43,Morning
2011-02-09,Spring,2011,Feb,7,1,99,Morning
2011-02-09,Spring,2011,Feb,8,1,199,Morning
2011-02-09,Spring,2011,Feb,9,1,123,Morning
2011-02-09,Spring,2011,Feb,10,1,59,Afternoon
2011-02-09,Spring,2011,Feb,11,1,41,Afternoon
2011-02-09,Spring,2011,Feb,12,1,61,Afternoon
2011-02-09,Spring,2011,Feb,13,1,69,Afternoon
2011-02-09,Spring,2011,Feb,14,1,58,Afternoon
2011-02-09,Spring,2011,Feb,15,1,64,Afternoon
2011-02-09,Spring,2011,Feb,16,1,79,Evening
2011-02-09,Spring,2011,Feb,17,1,166,Evening
2011-02-09,Spring,2011,Feb,18,1,170,Evening
2011-02-09,Spring,2011,Feb,19,1,88,Evening
2011-02-09,Spring,2011,Feb,20,1,84,Night
2011-02-09,Spring,2011,Feb,21,1,83,Night
2011-02-09,Spring,2011,Feb,22,1,46,Night
2011-02-09,Spring,2011,Feb,23,1,37,Night
2011-02-10,Spring,2011,Feb,0,1,16,Night
2011-02-10,Spring,2011,Feb,1,1,7,Night
2011-02-10,Spring,2011,Feb,2,1,3,Night
2011-02-10,Spring,2011,Feb,4,1,1,Night
2011-02-10,Spring,2011,Feb,5,1,6,Night
2011-02-10,Spring,2011,Feb,6,1,26,Morning
2011-02-10,Spring,2011,Feb,7,1,99,Morning
2011-02-10,Spring,2011,Feb,8,1,178,Morning
2011-02-10,Spring,2011,Feb,9,1,122,Morning
2011-02-10,Spring,2011,Feb,10,1,35,Afternoon
2011-02-10,Spring,2011,Feb,11,1,45,Afternoon
2011-02-10,Spring,2011,Feb,12,1,69,Afternoon
2011-02-10,Spring,2011,Feb,13,1,62,Afternoon
2011-02-10,Spring,2011,Feb,14,1,48,Afternoon
2011-02-10,Spring,2011,Feb,15,1,50,Afternoon
2011-02-10,Spring,2011,Feb,16,1,80,Evening
2011-02-10,Spring,2011,Feb,17,1,165,Evening
2011-02-10,Spring,2011,Feb,18,1,160,Evening
2011-02-10,Spring,2011,Feb,19,1,112,Evening
2011-02-10,Spring,2011,Feb,20,1,97,Night
2011-02-10,Spring,2011,Feb,21,1,72,Night
2011-02-10,Spring,2011,Feb,22,1,51,Night
2011-02-10,Spring,2011,Feb,23,1,34,Night
2011-02-11,Spring,2011,Feb,0,1,14,Night
2011-02-11,Spring,2011,Feb,1,1,7,Night
2011-02-11,Spring,2011,Feb,2,1,3,Night
2011-02-11,Spring,2011,Feb,5,1,4,Night
2011-02-11,Spring,2011,Feb,6,1,24,Morning
2011-02-11,Spring,2011,Feb,7,1,74,Morning
2011-02-11,Spring,2011,Feb,8,1,216,Morning
2011-02-11,Spring,2011,Feb,9,1,140,Morning
2011-02-11,Spring,2011,Feb,10,1,44,Afternoon
2011-02-11,Spring,2011,Feb,11,1,64,Afternoon
2011-02-11,Spring,2011,Feb,12,1,71,Afternoon
2011-02-11,Spring,2011,Feb,13,1,110,Afternoon
2011-02-11,Spring,2011,Feb,14,1,84,Afternoon
2011-02-11,Spring,2011,Feb,15,1,74,Afternoon
2011-02-11,Spring,2011,Feb,16,1,125,Evening
2011-02-11,Spring,2011,Feb,17,1,211,Evening
2011-02-11,Spring,2011,Feb,18,1,174,Evening
2011-02-11,Spring,2011,Feb,19,1,101,Evening
2011-02-11,Spring,2011,Feb,20,1,63,Night
2011-02-11,Spring,2011,Feb,21,1,47,Night
2011-02-11,Spring,2011,Feb,22,1,43,Night
2011-02-11,Spring,2011,Feb,23,1,53,Night
2011-02-12,Spring,2011,Feb,0,0,30,Night
2011-02-12,Spring,2011,Feb,1,0,24,Night
2011-02-12,Spring,2011,Feb,2,0,15,Night
2011-02-12,Spring,2011,Feb,3,0,10,Night
2011-02-12,Spring,2011,Feb,4,0,4,Night
2011-02-12,Spring,2011,Feb,5,0,1,Night
2011-02-12,Spring,2011,Feb,6,0,2,Morning
2011-02-12,Spring,2011,Feb,7,0,11,Morning
2011-02-12,Spring,2011,Feb,8,0,30,Morning
2011-02-12,Spring,2011,Feb,9,0,43,Morning
2011-02-12,Spring,2011,Feb,10,0,84,Afternoon
2011-02-12,Spring,2011,Feb,11,0,114,Afternoon
2011-02-12,Spring,2011,Feb,12,0,120,Afternoon
2011-02-12,Spring,2011,Feb,13,0,135,Afternoon
2011-02-12,Spring,2011,Feb,14,0,120,Afternoon
2011-02-12,Spring,2011,Feb,15,0,174,Afternoon
2011-02-12,Spring,2011,Feb,16,0,145,Evening
2011-02-12,Spring,2011,Feb,17,0,137,Evening
2011-02-12,Spring,2011,Feb,18,0,64,Evening
2011-02-12,Spring,2011,Feb,19,0,41,Evening
2011-02-12,Spring,2011,Feb,20,0,40,Night
2011-02-12,Spring,2011,Feb,21,0,51,Night
2011-02-12,Spring,2011,Feb,22,0,45,Night
2011-02-12,Spring,2011,Feb,23,0,32,Night
2011-02-13,Spring,2011,Feb,0,0,39,Night
2011-02-13,Spring,2011,Feb,1,0,24,Night
2011-02-13,Spring,2011,Feb,2,0,20,Night
2011-02-13,Spring,2011,Feb,3,0,12,Night
2011-02-13,Spring,2011,Feb,4,0,2,Night
2011-02-13,Spring,2011,Feb,6,0,5,Morning
2011-02-13,Spring,2011,Feb,7,0,3,Morning
2011-02-13,Spring,2011,Feb,8,0,12,Morning
2011-02-13,Spring,2011,Feb,9,0,47,Morning
2011-02-13,Spring,2011,Feb,10,0,105,Afternoon
2011-02-13,Spring,2011,Feb,11,0,112,Afternoon
2011-02-13,Spring,2011,Feb,12,0,152,Afternoon
2011-02-13,Spring,2011,Feb,13,0,154,Afternoon
2011-02-13,Spring,2011,Feb,14,0,161,Afternoon
2011-02-13,Spring,2011,Feb,15,0,162,Afternoon
2011-02-13,Spring,2011,Feb,16,0,134,Evening
2011-02-13,Spring,2011,Feb,17,0,125,Evening
2011-02-13,Spring,2011,Feb,18,0,95,Evening
2011-02-13,Spring,2011,Feb,19,0,61,Evening
2011-02-13,Spring,2011,Feb,20,0,47,Night
2011-02-13,Spring,2011,Feb,21,0,51,Night
2011-02-13,Spring,2011,Feb,22,0,36,Night
2011-02-13,Spring,2011,Feb,23,0,30,Night
2011-02-14,Spring,2011,Feb,0,1,11,Night
